timestamp,inlet_t_c,inlet_p_barg,discharge_p_barg,discharge_t_c,flow_mbar,flow_m3ph,power_kW,valve_position_pct,speed_rpm,surge_line,surge_value,surge_speed_rpm
8/17/2015 4:06,30.12011909,7.987870693,26.16640854,113.4248276,129.495163,5416.199707,5217.342773,0.05749274,3600,500,100,900
8/17/2015 4:16,30.05812263,8.008081436,26.0977478,113.3676758,128.099411,5391.988281,5227.535156,0.098830596,3600,500,100,900
8/17/2015 4:26,30.0664196,8.054574013,26.16059303,113.3930969,128.666214,5404.839355,5225.953125,0.059926268,3600,500,100,900
8/17/2015 4:37,29.91675949,8.035057068,26.17640114,113.2710114,128.0529938,5370.112793,5228.781738,0.024219245,3600,500,100,900
8/17/2015 4:47,30.02954292,8.051298141,26.15411949,113.4205399,129.138382,5400.151855,5295,0.079893433,3600,500,100,900
8/17/2015 4:57,30.42935944,8.077877045,26.28403664,113.5074234,130.5533905,5421.750977,5282.654297,0.117458321,3600,500,100,900
8/17/2015 5:08,30.13490677,8.018382072,26.18031883,113.4789658,129.200882,5403.017578,5287,0.028794374,3600,500,100,900
8/17/2015 5:18,30.2754097,8.092594147,26.16419029,113.5074692,129.5254517,5418.822754,5284.496582,0.163983375,3600,500,100,900
8/17/2015 5:28,30.30205536,8.028598785,26.09513664,113.5363541,129.2477722,5406.368164,5251.835938,0.011513508,3600,500,100,900
8/17/2015 5:39,30.38140106,8.069624901,26.00191116,113.5733109,128.8806763,5415.613281,5311.189941,0.120106034,3600,500,100,900
8/17/2015 5:49,30.12157822,8,26.16122246,113.4784622,128.7552185,5394.13916,5284.394531,0.013522788,3600,500,100,900
8/17/2015 5:59,29.97576904,8.081911087,26.17748833,113.3132629,129.9502106,5406.253418,5294.0625,0.186797425,3600,500,100,900
8/17/2015 6:10,30.20404625,8.05434227,26.12613487,113.5887375,128.6400909,5409.368164,5267.225586,0.012701933,3600,500,100,900
8/17/2015 6:20,30.16974831,8.036021233,26.16913033,113.5700073,127.795929,5377.700684,5290.507813,0.097663373,3600,500,100,900
